,Address,Latitude,Longitude
2181,549 JURONG WEST ST 42 Singapore,1.35316,103.71614
2182,472 JURONG WEST ST 41 Singapore,1.34794,103.72225
2183,471 JURONG WEST ST 41 Singapore,1.34828,103.72241
2184,7 JLN BATU Singapore,1.30249,103.88378
2185,14 ST. GEORGE'S RD Singapore,1.32391,103.86205
2186,4 JLN BATU Singapore,1.30202,103.88321
2187,5 JLN BATU Singapore,1.30202,103.88321
2188,93 WHAMPOA DR Singapore,1.32202,103.85476
2189,47 BENDEMEER RD Singapore,1.32339,103.86661
2190,18 ST. GEORGE'S RD Singapore,1.32419,103.86277
2191,94 WHAMPOA DR Singapore,1.32213,103.85561
2192,99 WHAMPOA DR Singapore,1.32104,103.85379
2193,9 ST. GEORGE'S RD Singapore,1.32381,103.86288
2194,11 JLN BATU Singapore,1.30159,103.88246
2195,108 JLN RAJAH Singapore,1.32804,103.85564
2196,46 MARINE CRES Singapore,1.30471,103.91258
2197,29 MARINE CRES Singapore,1.30266,103.91314
2198,42 TANGLIN HALT RD Singapore,1.29843,103.79907
2199,39A C'WEALTH AVE Singapore,1.29763,103.80422
2200,67 C'WEALTH DR Singapore,1.29881,103.79642
2201,41 TANGLIN HALT RD Singapore,1.29819,103.79906
2202,168 STIRLING RD Singapore,1.28982,103.80343
2203,31 DOVER RD Singapore,1.30014,103.78417
2204,23B QUEEN'S CL Singapore,1.29322,103.80036
2205,5 SEMBAWANG RD Singapore,1.40284,103.81769
2206,110 SERANGOON NTH AVE 1 Singapore,1.36934,103.87117
2207,101 SERANGOON NTH AVE 1 Singapore,1.37086,103.87037
2208,308 SERANGOON AVE 2 Singapore,1.35388,103.866
2209,235 SERANGOON AVE 3 Singapore,1.35491,103.86997
2210,236 SERANGOON AVE 3 Singapore,1.35448,103.86999
2211,225 TAMPINES ST 23 Singapore,1.35536,103.95405
2212,806 TAMPINES AVE 4 Singapore,1.34575,103.93686
2213,290 TAMPINES ST 22 Singapore,1.3498,103.95472
2214,296 TAMPINES ST 22 Singapore,1.35062,103.95542
2215,837 TAMPINES ST 83 Singapore,1.3511,103.93444
2216,122 SIMEI ST 1 Singapore,1.34533,103.95248
2217,857 TAMPINES ST 83 Singapore,1.35445,103.93588
2218,118 POTONG PASIR AVE 1 Singapore,1.33551,103.86281
2219,4 UPP ALJUNIED LANE Singapore,1.33375,103.8794
2220,72 LOR 5 TOA PAYOH Singapore,1.3338,103.85204
2221,186 TOA PAYOH CTRL Singapore,1.33287,103.85037
2222,207 TOA PAYOH NTH Singapore,1.34257,103.84532
2223,89 LOR 2 TOA PAYOH Singapore,1.33578,103.84788
2224,214 LOR 8 TOA PAYOH Singapore,1.34158,103.8544
2225,224 LOR 8 TOA PAYOH Singapore,1.34142,103.85606
2226,132 POTONG PASIR AVE 1 Singapore,1.33432,103.86559
2227,129 MARSILING RISE Singapore,1.43793,103.77867
2228,152 WOODLANDS ST 13 Singapore,1.43527,103.77422
2229,27 MARSILING DR Singapore,1.44236,103.77399
2230,118 YISHUN RING RD Singapore,1.43571,103.82865
2231,707 YISHUN AVE 5 Singapore,1.42875,103.82771
2232,735 YISHUN ST 72 Singapore,1.42872,103.83126
2233,746 YISHUN ST 72 Singapore,1.42911,103.8334
2234,202 YISHUN ST 21 Singapore,1.43083,103.83731
2235,133 YISHUN ST 11 Singapore,1.43265,103.83095
2236,227 YISHUN ST 21 Singapore,1.43494,103.83667
2237,246 YISHUN AVE 9 Singapore,1.4352,103.84252
2238,253 YISHUN RING RD Singapore,1.43481,103.84058
2239,228 YISHUN ST 21 Singapore,1.43519,103.8375
2240,230 YISHUN ST 21 Singapore,1.4343,103.8367
2241,256 YISHUN RING RD Singapore,1.43387,103.8401
2242,119 ANG MO KIO AVE 3 Singapore,1.36982,103.84447
2243,649 ANG MO KIO AVE 5 Singapore,1.37846,103.84411
2244,540 ANG MO KIO AVE 10 Singapore,1.37512,103.85546
2245,635 ANG MO KIO AVE 6 Singapore,1.38054,103.84228
2246,153 ANG MO KIO AVE 5 Singapore,1.37656,103.84192
2247,327 ANG MO KIO AVE 3 Singapore,1.36684,103.84691
2248,413 ANG MO KIO AVE 10 Singapore,1.36362,103.85431
2249,426 ANG MO KIO AVE 3 Singapore,1.36892,103.85372
2250,636 ANG MO KIO AVE 6 Singapore,1.38138,103.8431
2251,151 ANG MO KIO AVE 5 Singapore,1.3765,103.84115
2252,108 BEDOK NTH RD Singapore,1.33253,103.93623
2253,74 BEDOK NTH RD Singapore,1.3274,103.94158
2254,409 BEDOK NTH AVE 2 Singapore,1.32862,103.93234
2255,410 BEDOK NTH AVE 2 Singapore,1.32857,103.93222
2256,553 BEDOK NTH AVE 1 Singapore,1.33124,103.92789
2257,552 BEDOK NTH AVE 1 Singapore,1.33181,103.92728
2258,601 BEDOK RESERVOIR RD Singapore,1.32981,103.91141
2259,104 BEDOK RESERVOIR RD Singapore,1.32928,103.90973
2260,101 BEDOK RESERVOIR RD Singapore,1.32828,103.90926
2261,131 BEDOK RESERVOIR RD Singapore,1.33322,103.91163
2262,306 SHUNFU RD Singapore,1.35026,103.83901
2263,241 BT BATOK EAST AVE 5 Singapore,1.3507,103.75479
2264,255 BT BATOK EAST AVE 4 Singapore,1.35017,103.7587
2265,259 BT BATOK EAST AVE 4 Singapore,1.35087,103.75962
2266,247 BT BATOK EAST AVE 5 Singapore,1.35013,103.75694
2267,367 BT BATOK ST 31 Singapore,1.36016,103.74966
2268,302 BT BATOK ST 31 Singapore,1.35696,103.74839
2269,341 BT BATOK ST 34 Singapore,1.36295,103.74932
2270,263 BT BATOK EAST AVE 4 Singapore,1.35012,103.75908
2271,360 BT BATOK ST 31 Singapore,1.36089,103.7506
2272,113 JLN BT MERAH Singapore,1.28028,103.82559
2273,14 TAMAN HO SWEE Singapore,1.28778,103.83223
2274,24 BEO CRES Singapore,1.28871,103.82798
2275,47 TELOK BLANGAH DR Singapore,1.27193,103.81006
2276,161 BT MERAH CTRL Singapore,1.28404,103.81583
2277,27 LIM LIAK ST Singapore,1.28526,103.83082
2278,10 TELOK BLANGAH CRES Singapore,1.27766,103.81962
2279,56 TELOK BLANGAH HTS Singapore,1.2746,103.81188
2280,49 TELOK BLANGAH DR Singapore,1.27222,103.81083
2281,67 TELOK BLANGAH DR Singapore,1.27389,103.80961
2282,109 SPOTTISWOODE PK RD Singapore,1.27439,103.83637
2283,8 KIM TIAN PL Singapore,1.28283,103.82756
2284,9 JLN KUKOH Singapore,1.28771,103.83924
2285,434 CLEMENTI AVE 3 Singapore,1.31438,103.76158
2286,376 CLEMENTI AVE 4 Singapore,1.31869,103.76664
2287,202 CLEMENTI AVE 6 Singapore,1.3208,103.76251
2288,52 SIMS PL Singapore,1.3168,103.88023
2289,20 BALAM RD Singapore,1.33099,103.88737
2290,93 PAYA LEBAR WAY Singapore,1.32293,103.88805
2291,15 EUNOS CRES Singapore,1.32408,103.90333
2292,102 HOUGANG AVE 1 Singapore,1.35511,103.89094
2293,240 HOUGANG ST 22 Singapore,1.35622,103.89068
2294,7 HOUGANG AVE 3 Singapore,1.36214,103.89349
2295,415 HOUGANG AVE 10 Singapore,1.37536,103.89644
2296,101 HOUGANG AVE 1 Singapore,1.35492,103.89113
2297,336 HOUGANG AVE 7 Singapore,1.36952,103.89849
2298,708 HOUGANG AVE 2 Singapore,1.36643,103.88916
2299,230 HOUGANG AVE 1 Singapore,1.35858,103.88823
2300,245 JURONG EAST ST 24 Singapore,1.34186,103.74189
2301,47 TEBAN GDNS RD Singapore,1.32036,103.7398
2302,204 JURONG EAST ST 21 Singapore,1.33752,103.74177
2303,473 JURONG WEST ST 41 Singapore,1.34857,103.72275
2304,460 JURONG WEST ST 41 Singapore,1.34973,103.72071
2305,552 JURONG WEST ST 42 Singapore,1.35307,103.71796
2306,548 JURONG WEST ST 42 Singapore,1.35326,103.71597
2307,61 JLN TENTERAM Singapore,1.3278,103.85774
2308,76 LOR LIMAU Singapore,1.32514,103.85439
2309,466 CRAWFORD LANE Singapore,1.30503,103.86247
2310,76 MARINE DR Singapore,1.30315,103.90771
2311,17 MARINE TER Singapore,1.30351,103.9145
2312,38 DOVER RD Singapore,1.29907,103.78221
2313,5 DOVER CRES Singapore,1.30401,103.78242
2314,112 C'WEALTH CRES Singapore,1.30656,103.79885
2315,8 GHIM MOH RD Singapore,1.31047,103.78746
2316,21 HOLLAND DR Singapore,1.31114,103.7921
2317,112 SERANGOON NTH AVE 1 Singapore,1.36924,103.87117
2318,124 SERANGOON NTH AVE 1 Singapore,1.36643,103.87146
2319,220 SERANGOON AVE 4 Singapore,1.35854,103.87216
2320,444 TAMPINES ST 42 Singapore,1.35814,103.95136
2321,854 TAMPINES ST 82 Singapore,1.35285,103.937
2322,406 TAMPINES ST 41 Singapore,1.35804,103.94573
2323,158 TAMPINES ST 12 Singapore,1.35124,103.94597
2324,140 TAMPINES ST 12 Singapore,1.34781,103.94384
2325,288 TAMPINES ST 22 Singapore,1.34875,103.95416
2326,165 TAMPINES ST 12 Singapore,1.34909,103.94612
2327,256 TAMPINES ST 21 Singapore,1.35301,103.94963
2328,112 LOR 1 TOA PAYOH Singapore,1.34109,103.84547
2329,3 LOR 7 TOA PAYOH Singapore,1.3391,103.85392
2330,34 LOR 5 TOA PAYOH Singapore,1.33474,103.85434
2331,158 LOR 1 TOA PAYOH Singapore,1.33162,103.84509
2332,13 JOO SENG RD Singapore,1.33564,103.87923
2333,202 TOA PAYOH NTH Singapore,1.34175,103.84942
2334,157 WOODLANDS ST 13 Singapore,1.43457,103.77484
2335,177 WOODLANDS ST 13 Singapore,1.43455,103.77801
2336,334 WOODLANDS ST 32 Singapore,1.4299,103.7805
2337,216 MARSILING LANE Singapore,1.44733,103.77231
2338,747 YISHUN ST 72 Singapore,1.4282,103.83327
2339,738 YISHUN ST 72 Singapore,1.42916,103.83248
2340,201 YISHUN ST 21 Singapore,1.4308,103.83799
2341,244 YISHUN RING RD Singapore,1.43388,103.84104
2342,157 YISHUN ST 11 Singapore,1.43202,103.834
2343,261 YISHUN ST 22 Singapore,1.43546,103.83867
2344,286 YISHUN AVE 6 Singapore,1.43994,103.83886
2345,768 YISHUN AVE 3 Singapore,1.4242,103.83392
2346,109 YISHUN RING RD Singapore,1.4325,103.82863
2347,757 YISHUN ST 72 Singapore,1.42648,103.83386
2348,352 YISHUN RING RD Singapore,1.42629,103.84497
2349,215 ANG MO KIO AVE 1 Singapore,1.36678,103.84157
2350,218 ANG MO KIO AVE 1 Singapore,1.36535,103.84169
2351,468 ANG MO KIO AVE 10 Singapore,1.36482,103.85644
2352,205 ANG MO KIO AVE 1 Singapore,1.36658,103.84314
2353,303 ANG MO KIO AVE 1 Singapore,1.36668,103.84572
2354,131 ANG MO KIO AVE 3 Singapore,1.37084,103.84238
2355,467 ANG MO KIO AVE 10 Singapore,1.36518,103.85676
2356,472 ANG MO KIO AVE 10 Singapore,1.36338,103.85748
2357,562 ANG MO KIO AVE 3 Singapore,1.37044,103.85891
2358,306 ANG MO KIO AVE 1 Singapore,1.36577,103.84541
2359,553 ANG MO KIO AVE 10 Singapore,1.37242,103.85707
2360,617 BEDOK RESERVOIR RD Singapore,1.33275,103.91645
2361,509 BEDOK NTH ST 3 Singapore,1.33346,103.93112
2362,521 BEDOK NTH AVE 1 Singapore,1.33085,103.92694
2363,214 BEDOK NTH ST 1 Singapore,1.32612,103.93312
2364,704 BEDOK RESERVOIR RD Singapore,1.33669,103.92015
2365,109 BEDOK RESERVOIR RD Singapore,1.33002,103.90962
2366,116 BEDOK RESERVOIR RD Singapore,1.33126,103.90868
2367,428 BEDOK NTH RD Singapore,1.32961,103.92841
2368,627 BEDOK RESERVOIR RD Singapore,1.33405,103.91515
2369,108 BEDOK RESERVOIR RD Singapore,1.33004,103.90944
2370,107 BEDOK RESERVOIR RD Singapore,1.33006,103.90919
2371,406 BEDOK NTH AVE 3 Singapore,1.3287,103.93443
2372,63 CHAI CHEE RD Singapore,1.32584,103.92143
2373,721 BEDOK RESERVOIR RD Singapore,1.33648,103.92622
2374,405 SIN MING AVE Singapore,1.36306,103.83486
2375,404 SIN MING AVE Singapore,1.36246,103.83422
2376,148 BT BATOK WEST AVE 6 Singapore,1.34947,103.74383
2377,131 BT BATOK WEST AVE 6 Singapore,1.35093,103.74625
2378,238 BT BATOK EAST AVE 5 Singapore,1.35004,103.75466
2379,264 BT BATOK EAST AVE 4 Singapore,1.35012,103.75901
2380,312 BT BATOK ST 32 Singapore,1.36004,103.74729
2381,364 BT BATOK ST 31 Singapore,1.36082,103.74928
2382,361 BT BATOK ST 31 Singapore,1.3609,103.75091
2383,368 BT BATOK ST 31 Singapore,1.36021,103.7509
2384,346 BT BATOK ST 34 Singapore,1.36265,103.75051
2385,523 BT BATOK ST 52 Singapore,1.35687,103.75247
2386,144 BT BATOK WEST AVE 6 Singapore,1.35008,103.74441
2387,201 BT BATOK ST 21 Singapore,1.34628,103.74781
2388,212 BT BATOK ST 21 Singapore,1.34699,103.75207
2389,101 BT BATOK WEST AVE 6 Singapore,1.34641,103.74678
2390,245 BT BATOK EAST AVE 5 Singapore,1.34979,103.75746
2391,170 BT BATOK WEST AVE 8 Singapore,1.34656,103.7398
2392,266 BT BATOK EAST AVE 4 Singapore,1.34915,103.75992
2393,306 BT BATOK ST 31 Singapore,1.3583,103.74781
2394,370 BT BATOK ST 31 Singapore,1.36015,103.74938
2395,31 TELOK BLANGAH RISE Singapore,1.27257,103.8208
2396,77 TELOK BLANGAH DR Singapore,1.27396,103.80837
2397,142 JLN BT MERAH Singapore,1.27723,103.82811
2398,17 REDHILL CL Singapore,1.2852,103.81734
2399,2 REDHILL CL Singapore,1.28442,103.81779
2400,108 BT PURMEI RD Singapore,1.27356,103.82541
2401,131 JLN BT MERAH Singapore,1.28028,103.8284
2402,107 JLN BT MERAH Singapore,1.27997,103.82474
2403,29 LIM LIAK ST Singapore,1.28524,103.83038
2404,43 MOH GUAN TER Singapore,1.28386,103.83078
2405,3 DELTA AVE Singapore,1.2919,103.82731
2406,52 LENGKOK BAHRU Singapore,1.28858,103.81345
2407,53 TELOK BLANGAH DR Singapore,1.27404,103.81158
2408,52 TELOK BLANGAH DR Singapore,1.27395,103.81148
2409,74 TELOK BLANGAH HTS Singapore,1.27558,103.8089
2410,117 BT MERAH CTRL Singapore,1.28338,103.81523
2411,9 JLN RUMAH TINGGI Singapore,1.289,103.80867
2412,2 QUEEN'S RD Singapore,1.31791,103.8071
2413,1 ROCHOR RD Singapore,1.30221,103.8556
2414,635 VEERASAMY RD Singapore,1.30678,103.8554
2415,5 TECK WHYE AVE Singapore,1.38192,103.75345
2416,3 TECK WHYE AVE Singapore,1.38228,103.75242
2417,25 TECK WHYE LANE Singapore,1.37776,103.75508
2418,321 CLEMENTI AVE 5 Singapore,1.31638,103.76686
2419,430 CLEMENTI AVE 3 Singapore,1.31349,103.76253
2420,332 CLEMENTI AVE 2 Singapore,1.31453,103.76747
2421,357 CLEMENTI AVE 2 Singapore,1.31487,103.7694
2422,613 CLEMENTI WEST ST 1 Singapore,1.30347,103.76778
2423,59 CIRCUIT RD Singapore,1.32514,103.88723
2424,60 CIRCUIT RD Singapore,1.32521,103.88725
2425,50 CIRCUIT RD Singapore,1.32474,103.88546
2426,104 ALJUNIED CRES Singapore,1.31988,103.88279
2427,107 ALJUNIED CRES Singapore,1.31915,103.88458
2428,10 PINE CL Singapore,1.30911,103.88254
2429,327 UBI AVE 1 Singapore,1.32701,103.90389
2430,54 PIPIT RD Singapore,1.32408,103.88742
2431,319 UBI AVE 1 Singapore,1.32802,103.90358
2432,110 ALJUNIED CRES Singapore,1.31978,103.88442
2433,415 EUNOS RD 5 Singapore,1.31836,103.89822
2434,112 HOUGANG AVE 1 Singapore,1.35461,103.88849
2435,118 HOUGANG AVE 1 Singapore,1.35343,103.8873
2436,623 HOUGANG AVE 8 Singapore,1.37036,103.88227
2437,701 HOUGANG AVE 2 Singapore,1.36632,103.88951
2438,702 HOUGANG AVE 2 Singapore,1.36553,103.88966
2439,332 HOUGANG AVE 5 Singapore,1.36868,103.8978
2440,236 HOUGANG AVE 1 Singapore,1.35801,103.88889
2441,143 LOR AH SOO Singapore,1.35248,103.88287
2442,603 HOUGANG AVE 4 Singapore,1.37138,103.88599
2443,602 HOUGANG AVE 4 Singapore,1.37108,103.8869
2444,709 HOUGANG AVE 2 Singapore,1.36685,103.88833
2445,706 HOUGANG AVE 2 Singapore,1.36578,103.88836
2446,238 HOUGANG AVE 1 Singapore,1.35765,103.88898
2447,408 HOUGANG AVE 10 Singapore,1.37317,103.89567
2448,235 HOUGANG ST 21 Singapore,1.35729,103.88845
2449,303 JURONG EAST ST 32 Singapore,1.34447,103.73583
2450,412 PANDAN GDNS Singapore,1.31977,103.74713
2451,217 JURONG EAST ST 21 Singapore,1.3398,103.73804
2452,219 JURONG EAST ST 21 Singapore,1.34061,103.7379
2453,44 TEBAN GDNS RD Singapore,1.32095,103.7415
2454,238 JURONG EAST ST 21 Singapore,1.3405,103.74045
2455,263 JURONG EAST ST 24 Singapore,1.34417,103.74175
2456,332 JURONG EAST AVE 1 Singapore,1.35138,103.73012
2457,7 YUNG KUANG RD Singapore,1.3310851,103.72261
2458,479 JURONG WEST ST 41 Singapore,1.34718,103.72434
2459,466 JURONG WEST ST 41 Singapore,1.34965,103.72258
2460,538 JURONG WEST AVE 1 Singapore,1.35023,103.7155
2461,546 JURONG WEST ST 42 Singapore,1.35254,103.71533
2462,421 JURONG WEST ST 42 Singapore,1.35039,103.72733
2463,529 JURONG WEST ST 52 Singapore,1.34865,103.71651
2464,804 KING GEORGE'S AVE Singapore,1.30811,103.86079
2465,102 TOWNER RD Singapore,1.32011,103.85844
2466,107 JLN RAJAH Singapore,1.32788,103.8548
2467,55 GEYLANG BAHRU Singapore,1.32362,103.86803
2468,34 MARINE CRES Singapore,1.30396,103.91258
2469,28 MARINE CRES Singapore,1.30325,103.91346
2470,85 Commonwealth Clos Singapore,1.30364,103.79915
2471,92 C'WEALTH DR Singapore,1.30588,103.80064
2472,94 C'WEALTH DR Singapore,1.30577,103.80087
2473,64 C'WEALTH DR Singapore,1.29936,103.79742
2474,75 C'WEALTH DR Singapore,1.30131,103.79596
2475,158 MEI LING ST Singapore,1.29292,103.80286
2476,170 STIRLING RD Singapore,1.29082,103.80329
2477,10 HOLLAND AVE Singapore,1.30818,103.79401
2478,168A QUEENSWAY Singapore,1.28884,103.80382
2479,27 DOVER CRES Singapore,1.30582,103.78118
2480,107 SERANGOON NTH AVE 1 Singapore,1.37007,103.8702
2481,222 SERANGOON AVE 4 Singapore,1.35864,103.87126
2482,237 SERANGOON AVE 3 Singapore,1.35418,103.87001
2483,101 TAMPINES ST 11 Singapore,1.34715,103.94527
2484,807 TAMPINES AVE 4 Singapore,1.34604,103.93616
2485,410 TAMPINES ST 41 Singapore,1.35894,103.94625
2486,852 TAMPINES ST 82 Singapore,1.35284,103.93664
2487,284 TAMPINES ST 22 Singapore,1.34894,103.95255
2488,241 TAMPINES ST 21 Singapore,1.3548,103.9471
2489,239 TAMPINES ST 21 Singapore,1.35481,103.94676
2490,415 TAMPINES ST 41 Singapore,1.35934,103.94686
2491,143 TAMPINES ST 12 Singapore,1.34825,103.94365
2492,142 TAMPINES ST 12 Singapore,1.34854,103.94484
2493,254 TAMPINES ST 21 Singapore,1.35266,103.94964
2494,127 TAMPINES ST 11 Singapore,1.34559,103.95049
2495,231 LOR 8 TOA PAYOH Singapore,1.33795,103.85918
2496,109 POTONG PASIR AVE 1 Singapore,1.33499,103.86748
2497,110 LOR 1 TOA PAYOH Singapore,1.34173,103.84646
2498,118 LOR 1 TOA PAYOH Singapore,1.33945,103.84492
2499,3 UPP ALJUNIED LANE Singapore,1.33386,103.8799
2500,167 LOR 1 TOA PAYOH Singapore,1.3316,103.84276
2501,184 TOA PAYOH CTRL Singapore,1.33262,103.84982
2502,119 POTONG PASIR AVE 1 Singapore,1.33512,103.86312
2503,201 TOA PAYOH NTH Singapore,1.34135,103.85023
2504,12 JOO SENG RD Singapore,1.33553,103.87875
2505,131 POTONG PASIR AVE 1 Singapore,1.33432,103.86544
2506,125 POTONG PASIR AVE 1 Singapore,1.33558,103.86531
2507,151 WOODLANDS ST 13 Singapore,1.43527,103.77421
2508,149 WOODLANDS ST 13 Singapore,1.43594,103.77302
2509,101 WOODLANDS ST 13 Singapore,1.4361,103.78177
2510,106 WOODLANDS ST 13 Singapore,1.43677,103.78204
2511,103 WOODLANDS ST 13 Singapore,1.43671,103.78128
2512,333 WOODLANDS ST 32 Singapore,1.42982,103.78011
2513,9 MARSILING DR Singapore,1.44109,103.77645
2514,120 MARSILING RISE Singapore,1.43897,103.78081
2515,123 MARSILING RISE Singapore,1.43899,103.77914
2516,745 YISHUN ST 72 Singapore,1.42952,103.83307
2517,208 YISHUN ST 21 Singapore,1.43119,103.83765
2518,206 YISHUN ST 21 Singapore,1.43125,103.83639
2519,122 YISHUN ST 11 Singapore,1.43487,103.8312
2520,147 YISHUN ST 11 Singapore,1.43114,103.83198
2521,251 YISHUN RING RD Singapore,1.43506,103.84129
2522,718 YISHUN ST 71 Singapore,1.42662,103.82848
2523,771 YISHUN AVE 3 Singapore,1.42379,103.83257
2524,766 YISHUN AVE 3 Singapore,1.42454,103.83394
2525,773 YISHUN AVE 3 Singapore,1.42345,103.83253
2526,213 YISHUN ST 21 Singapore,1.43161,103.83652
2527,232 YISHUN ST 21 Singapore,1.43477,103.83731
2528,272 YISHUN ST 22 Singapore,1.43797,103.8397
2529,289 YISHUN AVE 6 Singapore,1.44005,103.83836
2530,755 YISHUN ST 72 Singapore,1.42675,103.8328
2531,758 YISHUN ST 72 Singapore,1.42584,103.83419
2532,281 YISHUN ST 22 Singapore,1.43902,103.83765
2533,724 YISHUN ST 71 Singapore,1.42648,103.82946
2534,643 YISHUN ST 61 Singapore,1.42147,103.83791
2535,321 ANG MO KIO AVE 1 Singapore,1.36501,103.84801
2536,114 ANG MO KIO AVE 4 Singapore,1.37244,103.83611
2537,452 ANG MO KIO AVE 10 Singapore,1.36873,103.85606
2538,577 ANG MO KIO AVE 10 Singapore,1.37117,103.85584
2539,554 ANG MO KIO AVE 10 Singapore,1.37243,103.85811
2540,207 ANG MO KIO AVE 1 Singapore,1.36617,103.8426
2541,311 ANG MO KIO AVE 3 Singapore,1.36658,103.84838
2542,437 ANG MO KIO AVE 10 Singapore,1.36729,103.85362
2543,123 BEDOK NTH ST 2 Singapore,1.32906,103.93712
2544,542 BEDOK NTH ST 3 Singapore,1.33101,103.92321
2545,546 BEDOK NTH ST 3 Singapore,1.33061,103.92564
2546,619 BEDOK RESERVOIR RD Singapore,1.33332,103.91761
2547,44 BEDOK STH RD Singapore,1.32133,103.94202
2548,624 BEDOK RESERVOIR RD Singapore,1.33436,103.91658
2549,720 BEDOK RESERVOIR RD Singapore,1.33619,103.92488
2550,147 BEDOK RESERVOIR RD Singapore,1.33495,103.91152
2551,60 NEW UPP CHANGI RD Singapore,1.32209,103.94086
2552,516 BEDOK NTH AVE 2 Singapore,1.33126,103.92985
2553,155 BEDOK STH AVE 3 Singapore,1.31862,103.94589
2554,162 BEDOK STH RD Singapore,1.31971,103.94621
2555,302 SHUNFU RD Singapore,1.34956,103.83899
2556,109 BISHAN ST 12 Singapore,1.34659,103.84799
2557,108 BISHAN ST 12 Singapore,1.347,103.84762
2558,304 BT BATOK ST 31 Singapore,1.35769,103.74791
2559,267 BT BATOK EAST AVE 4 Singapore,1.34879,103.75973
2560,318 BT BATOK ST 32 Singapore,1.36076,103.74704
2561,271 BT BATOK EAST AVE 4 Singapore,1.34836,103.75888
2562,340 BT BATOK ST 34 Singapore,1.36334,103.74949
2563,114 BT BATOK WEST AVE 6 Singapore,1.34906,103.74572
2564,173 BT BATOK WEST AVE 8 Singapore,1.34606,103.74098
2565,268 BT BATOK EAST AVE 4 Singapore,1.34906,103.75906
2566,323 BT BATOK ST 33 Singapore,1.36141,103.74801
2567,333 BT BATOK ST 32 Singapore,1.36398,103.74756
2568,6 REDHILL CL Singapore,1.28508,103.81721
2569,20 JLN KLINIK Singapore,1.28803,103.82879
2570,37 LIM LIAK ST Singapore,1.28524,103.83036
2571,149 SILAT AVE Singapore,1.27712,103.83149
2572,4 DELTA AVE Singapore,1.292,103.82643
2573,37 TELOK BLANGAH RISE Singapore,1.27241,103.82287
2574,116 BT MERAH CTRL Singapore,1.28398,103.81474
2575,8 TG PAGAR PLAZA Singapore,1.27711,103.84274
2576,233 BAIN ST Singapore,1.29706,103.85405
2577,11 TECK WHYE LANE Singapore,1.37991,103.7551
2578,335 CLEMENTI AVE 2 Singapore,1.31674,103.7685
2579,712 CLEMENTI WEST ST 2 Singapore,1.30482,103.76179
2580,377 CLEMENTI AVE 5 Singapore,1.31778,103.76792
2581,356 CLEMENTI AVE 2 Singapore,1.31469,103.76958
2582,605 CLEMENTI WEST ST 1 Singapore,1.30515,103.7681
2583,111 ALJUNIED CRES Singapore,1.32057,103.88421
2584,345 UBI AVE 1 Singapore,1.32589,103.89892
2585,344 UBI AVE 1 Singapore,1.32613,103.89946
2586,338 UBI AVE 1 Singapore,1.32629,103.90198
2587,339 UBI AVE 1 Singapore,1.32663,103.90198
2588,341 UBI AVE 1 Singapore,1.32659,103.90183
2589,126 ALJUNIED RD Singapore,1.32338,103.8822
2590,332 UBI AVE 1 Singapore,1.32688,103.90245
2591,842 SIMS AVE Singapore,1.3178,103.90181
2592,53 PIPIT RD Singapore,1.32414,103.88683
2593,620 HOUGANG AVE 8 Singapore,1.37007,103.88352
2594,661 HOUGANG AVE 4 Singapore,1.37426,103.8827
2595,413 HOUGANG AVE 10 Singapore,1.37431,103.8957
2596,608 HOUGANG AVE 4 Singapore,1.37099,103.88575
2597,606 HOUGANG AVE 4 Singapore,1.37053,103.88593
2598,605 HOUGANG AVE 4 Singapore,1.37117,103.88649
2599,601 HOUGANG AVE 4 Singapore,1.37061,103.88674
2600,607 HOUGANG AVE 4 Singapore,1.37041,103.88643
2601,407 HOUGANG AVE 10 Singapore,1.37326,103.89581
2602,113 JURONG EAST ST 13 Singapore,1.33907,103.73502
2603,30 TEBAN GDNS RD Singapore,1.32066,103.73903
2604,111 JURONG EAST ST 13 Singapore,1.33906,103.73558
2605,311 JURONG EAST ST 32 Singapore,1.34744,103.73269
2606,414 JURONG WEST ST 42 Singapore,1.35262,103.72595
2607,542 JURONG WEST AVE 1 Singapore,1.35132,103.71566
2608,453 JURONG WEST ST 42 Singapore,1.35111,103.71741
